gene_symbol	s_het
PLIN3	0.00450958
DUS1L	0.004509359
SLC47A2	0.004506365
TSPAN4	0.004504365
PCDHAC1	0.004504034
CKMT2	0.00450389
OR13A1	0.004502627
OR5V1	0.00450173
MYOZ1	0.004500704
MOB3A	0.004500401
NR1I3	0.004496952
PNMT	0.004495192
MC4R	0.004493326
ULBP2	0.004493098
SIRT3	0.00449279
PDZK1	0.00449137
ZNF675	0.004489539
CHST12	0.004488956
DARS2	0.00448164
PLEKHA4	0.004481285
CERKL	0.004481194
TMEM179B	0.00447839
RBP5	0.004476454
TMCO1	0.004476204
PLCZ1	0.0044727
ZSCAN21	0.004470431
SLC27A4	0.004469066
TCEA3	0.004465694
CMPK2	0.0044651
KLK2	0.004463928
SCO2	0.004463757
RASSF9	0.004458391
NNMT	0.004457023
VIPR1	0.004455317
IFNA8	0.004455035
GPR179	0.004454779
HK3	0.004452716
METAP1D	0.004451557
CLN5	0.004449508
MCM3	0.004447935
F2RL2	0.004446196
ERN2	0.004446195
NAALAD2	0.00444435
ZNF688	0.004441347
CRYL1	0.004440041
CDK3	0.004440015
NUDT22	0.004439483
CLEC1A	0.00443848
AAAS	0.004438068
MMAB	0.004437172
GDPGP1	0.00443613
TAS2R30	0.00443581
CRCP	0.004435318
IQCD	0.004431982
C12orf60	0.004431147
C1orf173	0.004429301
OR1L3	0.004426141
COX19	0.004425209
CCL27	0.004421355
VARS2	0.004420407
ITIH5	0.004417755
PIGP	0.004416816
UGT3A2	0.004413789
BPIFB4	0.004413277
MS4A6A	0.004412095
CASP14	0.004411476
PNLIPRP3	0.004411252
MT1HL1	0.004408602
TPRG1	0.004406855
EPB41L4A	0.004406848
PHYKPL	0.004406705
EFHB	0.004405958
ATP7B	0.004405615
C18orf21	0.004401642
PMM1	0.00440111
CNTD2	0.004399709
DZIP1L	0.004399652
ADAM29	0.004399297
CCDC86	0.004398983
MRPS28	0.004397892
WFDC9	0.004395077
LTB	0.004394094
TGM1	0.004392706
BLZF1	0.004386311
HKDC1	0.004385309
SLC11A1	0.004385036
MYCT1	0.004384679
ZNF765	0.00438409
ZNF208	0.004383619
GNAT1	0.004381787
IL36A	0.004379681
FAM9A	0.004377339
WISP2	0.004373963
DUSP13	0.004373721
CC2D1A	0.004373004
OAS2	0.004371206
SEC16B	0.004370242
CCDC39	0.004369482
AIM1	0.004366323
GALP	0.004366175
TMEM244	0.004363948
IVL	0.004360737
ZNF774	0.004359296
CREB3	0.004357928
CCDC107	0.004355531
DEFB125	0.004354092
AC079210.1	0.004353317
C1orf162	0.004351943
C1orf101	0.004350696
ACSM1	0.004350421
TECRL	0.004350105
TFPI2	0.004347717
RTKN2	0.004345867
SUN5	0.004342131
ALDH1L1	0.004339764
AIM1L	0.004339577
TGM7	0.004339331
CENPK	0.004338552
SPA17	0.004337112
LGSN	0.004336903
OR4A47	0.004336084
CD300LD	0.004335686
ARHGEF39	0.004334525
NMI	0.004332994
MYL12A	0.004332124
ZNF17	0.004328398
MIF4GD	0.004327375
UBXN10	0.004325137
ZNF778	0.004324021
ZNF226	0.004323666
ZNF438	0.00432117
ODF3L2	0.004320841
C4orf40	0.004319577
TBC1D24	0.004318409
TIGD7	0.004317839
CLPS	0.004315809
OR1M1	0.004313825
RAD54B	0.004313645
TCTN1	0.004308804
XDH	0.004308065
RNFT1	0.004307394
CPB2	0.004306609
EXD3	0.004305324
NDUFS6	0.004304353
MRAP	0.004299168
C15orf52	0.004298395
FCAMR	0.004297555
OR5H15	0.004297327
DGAT1	0.004297046
IL36G	0.004294725
LANCL1	0.004294083
LPIN1	0.004293406
ATP6V1E2	0.00429324
SPATA18	0.004288097
SPATA9	0.004287962
VOPP1	0.004286483
MICALL2	0.004284208
GTF2H5	0.004284095
TBC1D4	0.004283236
TOP3A	0.004282041
SLC22A2	0.004281758
TUBAL3	0.004281232
HAS1	0.004280543
SETMAR	0.004279339
METTL17	0.004278597
AP5S1	0.004276761
CDHR3	0.004276148
TCP11	0.00427508
ALG1L	0.00427434
PRRC1	0.004271904
NCCRP1	0.004271898
XRCC3	0.00426777
OR9Q2	0.004264514
FAM129C	0.004263693
ZDHHC13	0.004263526
KRT79	0.00426348
LTF	0.00426307
CCDC105	0.004262418
TREM2	0.004261023
KRTAP19-5	0.004260527
TMEM69	0.004259202
MFSD2B	0.004258359
TMEM161A	0.004256741
SPATA21	0.004256264
LRRC40	0.004255659
BLK	0.004255354
ZNF92	0.004252878
AGT	0.004252645
IFIT2	0.004252527
POPDC2	0.004250817
M1AP	0.004250571
SPATA31E1	0.004247727
CCS	0.004247357
SLC25A40	0.004246415
LYRM1	0.004245965
ZNF391	0.004245091
SLC22A5	0.004244903
LCE3E	0.004244894
DTWD2	0.004243714
TRMT2B	0.004243243
LCN15	0.00424108
SVIP	0.004241078
TSR1	0.004239455
CALCA	0.004238717
MEGF11	0.00423772
TMEM70	0.004233973
FAM114A2	0.004232208
NDOR1	0.00423205
UPK3B	0.004231071
KCNIP1	0.004230986
CCDC116	0.004230786
C4BPB	0.004230742
STX4	0.004227018
SAGE1	0.00422567
KRT7	0.004223744
ACCSL	0.004223171
LELP1	0.004221704
ARSI	0.004221247
IRAK4	0.004221003
ARL13A	0.004215873
KLHDC1	0.004215713
ARSG	0.004215311
CEACAM3	0.004212604
ARL6IP1	0.004211966
MRPS30	0.004211818
ZNF749	0.004210445
CORIN	0.004209761
MED8	0.004208446
CLEC6A	0.004206666
TIMP4	0.004204104
AKR1C2	0.004199116
RANBP17	0.004198966
C2orf43	0.004197677
C19orf45	0.004195253
C3orf62	0.004193471
CBLN3	0.00419286
RFESD	0.004192707
TMEM130	0.0041927
GPR128	0.004191667
GATC	0.004191449
PSMF1	0.004190207
C14orf159	0.004188986
TEX9	0.004188518
MLIP	0.004187585
ACOT8	0.00418723
CCL13	0.004184611
CCDC127	0.004180304
CORT	0.004175899
PGLYRP3	0.004173621
KRT4	0.00417012
MCAT	0.004169434
TMBIM6	0.004163411
NT5M	0.00416133
OR6S1	0.004160423
MFRP	0.004159913
COL28A1	0.004159124
EPCAM	0.004157677
JAK1	0.004156667
TGOLN2	0.004154769
ADAMDEC1	0.004153335
RBP1	0.004153225
CEP112	0.004150181
CYP4X1	0.004149021
C3orf17	0.004148344
KIF9	0.004147213
SOAT2	0.004145317
CYP7B1	0.004144127
CYB5D2	0.004142686
QRICH2	0.00414158
CSNK1A1L	0.004137053
TTC31	0.004136094
ZNF101	0.004134966
DTX3L	0.004134811
SH2D4B	0.00413397
PFKP	0.004133862
SFR1	0.004133402
ACY1	0.004131245
TREML2	0.004130469
ERAP2	0.004125527
LEPRE1	0.004125296
LYPLAL1	0.004124115
CYB5D1	0.004123697
IL18BP	0.004121716
COX16	0.004118745
C16orf46	0.004118124
OR8U1	0.004118065
SUCO	0.004117483
RFC2	0.004117154
CD101	0.004116622
CD109	0.004114916
AKR1C4	0.004108782
TRIM4	0.004107876
BBS2	0.00410699
ARPC4-TTLL3	0.004106694
C2orf76	0.004101964
SLC6A13	0.004096738
CLTCL1	0.004095328
TTLL3	0.004092385
PTX4	0.004091503
GATS	0.004090889
ZNF132	0.004089072
RSPH9	0.004088674
ACOT11	0.004085797
CELA2A	0.00408382
MINA	0.004083565
TSSC4	0.004082805
TPPP2	0.004081049
AAR2	0.004079859
SPRR3	0.004079783
GLRX2	0.004078956
ARSD	0.004078742
MRI1	0.004076015
C22orf43	0.004075626
LPIN3	0.004075611
CPXM2	0.00407428
TFDP3	0.004070795
LCMT2	0.004070053
ANKRD53	0.004069561
HSPB3	0.004069296
AHSP	0.004068948
SPATA5	0.004068099
MMP9	0.004063955
TIGD3	0.004062313
OTUD3	0.004060328
FAM150B	0.004058752
ZIC4	0.004058694
PCDHGB3	0.004058637
FAM213A	0.004055842
C5orf46	0.004052094
NXPE1	0.004049851
OR2Z1	0.004049556
C6orf25	0.004048744
METTL8	0.004048732
IL2RB	0.004047632
ANKZF1	0.004046889
FSIP1	0.004044986
IL11RA	0.004041098
L3MBTL1	0.004038798
TTC39B	0.004037253
NAGK	0.004037017
OR1N1	0.004035401
HOGA1	0.004035258
NEK4	0.004034695
CCNH	0.004033873
ADRA2B	0.004031022
MRPL44	0.004027834
FBXL13	0.004027832
OR6F1	0.004027375
CWF19L1	0.004026928
AC093157.1	0.0040266
TSPAN8	0.00402535
AIFM3	0.004023293
VNN1	0.00402259
CATSPER3	0.004019542
TGM2	0.004019426
GGT6	0.004019267
WDSUB1	0.004018287
C12orf65	0.004018157
CCDC14	0.004018062
SP140L	0.004018044
C11orf63	0.004017776
LMBR1	0.004017442
INPP5J	0.004015351
KATNAL2	0.004015202
EDNRB	0.00401451
OAZ3	0.004013691
SIN3B	0.004013313
C11orf82	0.004011136
SAMD9	0.004011019
TNFAIP6	0.00401066
PLSCR4	0.004009144
NPS	0.004004738
SDHA	0.004004549
GIF	0.004003958
CPN1	0.004001825
MYEOV	0.004001664
MAP7D3	0.004001185
SDHAF2	0.00400054
ADRA1A	0.003999478
ADH7	0.003997881
CNGB1	0.003997671
MAD1L1	0.003996638
NAT8	0.003995186
PARP2	0.003992915
CTRC	0.003992625
ISM2	0.003989937
GAL	0.003987122
MRPL23	0.003986263
LAP3	0.00398543
OR2M7	0.003982063
ZNF426	0.003979485
SULT2A1	0.003978923
GJB7	0.003977881
RECQL5	0.003973586
MRPL46	0.003972531
FGF5	0.003971786
ZNF630	0.003971713
ALS2CR12	0.003968279
FHOD1	0.003968134
APOA5	0.003965865
UBQLN3	0.003965541
SLC46A2	0.003963447
CAPS2	0.00396305
C1orf210	0.00396181
PAMR1	0.003961647
ZCCHC16	0.003959394
PRNT	0.003958752
USHBP1	0.003958332
CDC42EP1	0.003955353
IGFL2	0.003954722
ZNF480	0.003953617
MDH1B	0.003952814
ZSCAN31	0.00395144
C11orf85	0.003950393
CWH43	0.003950379
IQCG	0.003949652
ETV7	0.003949595
CDC25C	0.003949487
EXO5	0.00394927
CCDC63	0.00394897
C14orf119	0.003948057
CRYGB	0.003947683
MICU1	0.003945288
MLF1	0.003942558
ZNF600	0.003941947
ZNF280A	0.00394141
RTBDN	0.0039414
MRPS15	0.003938616
SDPR	0.003938029
ATHL1	0.003936802
IFIT1B	0.003933387
CCDC15	0.003933107
LRRC30	0.003932955
ZNF321P	0.003932191
C10orf113	0.003930289
RNASE10	0.003930202
CBR4	0.003927922
SLC9A4	0.003927476
RXFP1	0.003926817
CFHR4	0.003923281
ADAMTSL5	0.00392309
CYP2C9	0.003920347
B3GAT2	0.003919647
CLEC4F	0.003916893
PSD2	0.003916084
ZNF530	0.003915084
DNAJC19	0.003913993
TJP3	0.003911671
ATP6AP1L	0.003911386
SH3BGR	0.003909158
PATE2	0.003908923
QTRTD1	0.003908215
CCDC74A	0.00390819
CCDC73	0.003907025
GPR110	0.003906697
RNF151	0.003905676
ECE2	0.003904958
DEFB134	0.003901575
TMCO4	0.003899359
TMEM261	0.003899038
GP2	0.003898953
SETD9	0.003898847
FDXACB1	0.003896545
SRCRB4D	0.003893425
ZNF570	0.003893131
FAM111B	0.003892872
SLC17A1	0.003892507
ACAA2	0.003891334
ZNF615	0.003890499
STEAP2	0.003889998
AMDHD1	0.003888694
NEK2	0.003888147
COA3	0.003887991
WDR49	0.003882227
ATP6AP1	0.003881426
HEPHL1	0.003879357
PPDPF	0.003879354
PTPN7	0.003878588
GP5	0.003876081
ZNF155	0.003876039
CD3G	0.003873585
MMP7	0.003870011
C5orf34	0.003869685
TCF19	0.003869653
C9orf84	0.003868211
OR2D3	0.003867514
OR2M2	0.003867166
LMBR1L	0.003866349
AKR1E2	0.003866223
CEACAM5	0.003860831
CA14	0.0038608
AP4S1	0.003860223
RLN2	0.00385964
CREB3L4	0.00385503
KCNAB3	0.003854278
OR9G4	0.003853671
NQO1	0.00385306
TRIB3	0.003852771
IFNL1	0.00385268
PLD2	0.003849699
KIF16B	0.003849386
SIGLEC15	0.003849238
BCS1L	0.003847361
TRPV3	0.003845641
ZSCAN10	0.00384493
TMIE	0.003843794
SLMO1	0.003842558
SPINK13	0.00384073
PRSS1	0.003840229
TIMM22	0.003839753
NDUFB2	0.003839011
C13orf35	0.003838357
SYDE2	0.003837473
LILRA4	0.003833625
BAHD1	0.003832947
PEX2	0.003831279
LACE1	0.003831225
TYW5	0.003829882
TRPV1	0.003829082
SLC14A2	0.00382885
RNF148	0.003825545
R3HDM4	0.003824858
PRSS27	0.003821741
C10orf55	0.003819368
HAPLN3	0.003818752
CLEC4D	0.003813445
FRMPD2	0.003810893
B3GALNT1	0.003809898
VPREB1	0.003809213
NOBOX	0.003802496
ADSSL1	0.003802083
FPGT	0.003801307
OR2L2	0.003801088
ST6GALNAC1	0.003800621
SERPINB13	0.003799747
C16orf45	0.003799133
RPH3AL	0.003797232
CAPG	0.003796283
NLRP9	0.003794315
ADAP2	0.003792056
DDX59	0.003791275
MVD	0.003791113
HAO2	0.003789443
RPS6KL1	0.003787742
TP53INP1	0.003787532
PUS10	0.003787495
RNASE4	0.003787212
CNPY4	0.003785768
CYP2F1	0.003785035
PRSS37	0.003779095
KRTAP9-9	0.003778387
SLC22A13	0.003778076
PARVB	0.003775742
ZNF234	0.003775643
SPATA32	0.003772957
TTC21A	0.003772856
CATSPERG	0.003771146
TMIGD2	0.00377085
SALL3	0.003768738
TOR3A	0.003767851
ADIPOQ	0.003766129
GLB1L3	0.003763509
KIAA1430	0.003763072
RPAIN	0.003762185
C3orf18	0.003761832
ENDOD1	0.00376156
APOBEC3G	0.003760279
IP6K3	0.003759851
ARVCF	0.003759068
MPEG1	0.003757947
SLC6A6	0.003756478
AVIL	0.003752885
PPAPDC1B	0.003750816
USP29	0.003747982
PDE3B	0.003747377
POLI	0.003746303
GGTLC2	0.003746288
KIAA1614	0.003745883
SERPINI2	0.003745586
SPP2	0.003743307
C21orf58	0.003739679
CAPN5	0.003739285
SLC18B1	0.003738917
STAT6	0.003738398
TPH1	0.003737941
P2RX4	0.003736305
CTSF	0.003734298
PPIL6	0.003733686
FAM161A	0.00373155
FBXO27	0.003727363
MUL1	0.00372641
OR6V1	0.003722059
LAD1	0.00372156
AADACL2	0.003716506
FCHSD1	0.003715657
FAM47B	0.003713709
C1orf174	0.00371336
KIF24	0.003712552
ZNF470	0.003703858
C11orf48	0.003701342
TAF1D	0.003698196
UBE2L6	0.003697945
SPATA12	0.003697458
LRRC20	0.003695995
VAT1L	0.003694321
KLK1	0.003693739
RDM1	0.003692968
EFCAB4B	0.00368818
OR5K1	0.00368789
ZNF555	0.003685746
OR52W1	0.003684824
LAX1	0.003681329
TMEM175	0.003681049
MS4A5	0.00368094
SEMA3G	0.003679861
NEK3	0.003679537
CCRL2	0.003678679
MMRN1	0.003677828
EMR1	0.003677567
TRIM42	0.003677532
CBR3	0.003677471
SPAM1	0.003676764
SLC38A6	0.003676056
PBK	0.003675573
TFB1M	0.00367441
HYLS1	0.00367213
SYNGR4	0.003671186
PDYN	0.00366597
ANKRD34B	0.003661157
IMPACT	0.003660553
C1orf189	0.003657153
COMT	0.003657086
OR13D1	0.00365046
ZNF44	0.003649069
FBXO16	0.003649049
VN1R1	0.00364886
TTC29	0.003648726
FAM9B	0.003644065
CYP4F2	0.00364151
KRTAP1-5	0.00364135
SSNA1	0.00364041
FAM221A	0.003638417
DDX55	0.003638208
ANKDD1A	0.003638102
TMEM234	0.003634927
C11orf49	0.003633175
C11orf54	0.003632232
FOPNL	0.00363019
KRT39	0.003629365
C12orf39	0.003628912
KCNRG	0.003627232
ZNF76	0.00362313
DEFB116	0.003621985
OR5J2	0.003620961
ZNF786	0.003619194
CHRNA10	0.003618612
TMEM176B	0.003617758
TRIM54	0.00361757
LGALS9	0.003617423
RNF10	0.003617386
SFTPD	0.003615852
HEXA	0.00361066
SNAPIN	0.003610634
OR2A12	0.003609722
CCDC33	0.003608266
CILP	0.003607698
FANCD2OS	0.003607087
PEX11A	0.003602811
RFPL4B	0.003602359
FAM217A	0.003600555
SH2D5	0.003600555
EDDM3B	0.003600253
TM4SF20	0.003599798
TVP23A	0.003598316
HACL1	0.003596992
PROK1	0.00359504
SLC27A5	0.003594877
XKR8	0.003594814
MTERFD3	0.00359291
TEKT5	0.003591619
SCRN2	0.003590153
DTWD1	0.00358999
RAD51AP2	0.00358889
OR2M5	0.003587029
OR10J3	0.00358534
CCDC13	0.003584543
FGFBP1	0.00358287
SPINK14	0.003579175
DEFB113	0.003578737
LST3	0.003578143
POMK	0.003577826
SYTL3	0.003572554
TCEB3B	0.003571459
TRAP1	0.003570404
MBD3L1	0.003569703
GPR84	0.003569236
TRPA1	0.003568973
TMEM50B	0.003568797
NUF2	0.003568701
TAS2R39	0.003568611
TADA1	0.00356768
MAN2B2	0.00356528
MAVS	0.003563989
DAK	0.003563538
CCDC74B	0.003563098
CDCP2	0.003562392
ZNF157	0.003562138
CSAD	0.003558679
TAS2R16	0.003558066
PPA1	0.003556994
F12	0.003556349
NPNT	0.003553332
METTL21C	0.003552836
WFDC8	0.003551441
C16orf91	0.003545554
MMP21	0.003543051
RASSF1	0.003542895
HAVCR1	0.003540815
FRG1	0.003540123
SNUPN	0.003538423
MICAL1	0.003538328
OR4D2	0.003537125
NT5C3B	0.003535758
SMCO4	0.003531821
ZMAT5	0.003530638
LRRC42	0.003530423
SNAI3	0.003529722
TCEB2	0.003529091
PMVK	0.003529076
DUSP27	0.003527832
TMPRSS4	0.003527471
CTSZ	0.00352741
CYBA	0.003525221
CPA2	0.003523199
OR14J1	0.003522322
SYNE3	0.003521604
C11orf83	0.003519134
KIF2B	0.003519051
SLC22A4	0.003515285
RANBP3L	0.003513587
NRDE2	0.003513219
BAALC	0.003512857
CHRNA5	0.003510123
TBATA	0.003509016
TMEM154	0.003508832
RNASE3	0.003507692
KLHL38	0.003507483
TMEM243	0.003507467
PMFBP1	0.003507267
SERPINA4	0.003505813
MRPS33	0.003504896
TRPM5	0.003501079
PADI4	0.003500856
GHDC	0.003500086
NTPCR	0.003499855
GLYCTK	0.003498966
TMEM44	0.003498895
ADORA3	0.003494868
PCID2	0.003494523
SFTPA2	0.003494021
OGFOD2	0.003490532
CAV1	0.003489023
DNLZ	0.003487335
ZCWPW2	0.003487308
SCUBE2	0.003484884
ESR2	0.003480077
COASY	0.003479087
CLEC4E	0.003478424
LIPE	0.003476131
ELMOD3	0.00347598
GPR137B	0.003474119
C14orf79	0.003473707
KLHL25	0.003472953
ATP5S	0.003467709
GLYAT	0.003467632
CD300LF	0.003463878
UGT1A4	0.003462611
KEL	0.003461776
SMCP	0.003460565
NPL	0.003460389
NDUFAF2	0.003458836
WDR83OS	0.003458784
ALG8	0.0034587
TRIM52	0.003457953
TRMT44	0.003454348
CCDC96	0.003453364
MORN3	0.003452576
MX1	0.003451093
OR10AG1	0.003450692
CNDP1	0.003450219
OR10G9	0.003448172
SCGB2B2	0.003448015
SMIM8	0.003445742
WDR41	0.003444101
GNA14	0.003443256
HBD	0.003438248
ZNF185	0.003434631
PGPEP1L	0.003433803
C12orf76	0.003431972
TTLL9	0.003430813
TMEM31	0.003428972
CDNF	0.003425433
RIPPLY1	0.003424479
BCL2L10	0.003424275
DUSP18	0.003422781
UCP2	0.003422442
GJB3	0.003421817
FCRL4	0.003421454
P2RY2	0.003420033
CST1	0.003419004
LMAN2L	0.003417415
IFT27	0.003415885
HOXC12	0.003415715
OR5C1	0.003411525
NDUFAF7	0.003411401
TSPAN11	0.003409724
SSTR4	0.003409139
SLC28A1	0.003409061
ATP5A1	0.003409041
TCP10L	0.00340854
ITPRIP	0.003405619
NDUFB4	0.003405337
HSF4	0.00340416
SLC7A6	0.003403569
C22orf24	0.00340195
ZNF277	0.003401596
KRTAP6-1	0.003401534
CCDC167	0.003400429
KIAA1683	0.003397981
OR51A7	0.003397786
ELSPBP1	0.003397758
SCAND3	0.003396508
APTX	0.003395987
GPR32	0.003395714
SLCO1B3	0.00339569
CLCNKB	0.003394337
SCCPDH	0.00339387
ZNF596	0.003393308
OR5W2	0.00339217
GGCT	0.003391254
RAB42	0.003391105
ZNF814	0.003388527
CXXC11	0.003388459
ERI1	0.003388141
TMEM87B	0.003384543
FAM174A	0.003384464
TINF2	0.003382302
MRPS34	0.003382214
CYP20A1	0.003380074
IFIT1	0.003376462
ANKLE1	0.00337611
IRAK2	0.003375528
VWA7	0.003374928
PSKH2	0.003374791
ALOX15	0.003373356
ANXA9	0.003371254
PAFAH2	0.003368607
PHLDA2	0.003367189
C1orf100	0.003366886
C3orf33	0.003364651
ADAM33	0.003364089
RAD18	0.003359763
RGL4	0.003359175
SARDH	0.003357982
VPREB3	0.003357546
RPL36AL	0.003357473
AACS	0.003357221
FAM114A1	0.003355799
PHTF1	0.003355077
ZSCAN30	0.003354998
HIST1H2AM	0.003351927
CLEC4C	0.003351637
ZNF28	0.003348378
FKBP7	0.003347761
RRP8	0.003346898
CCDC158	0.003345731
TPMT	0.003341965
COX20	0.003341544
MSRB1	0.00334089
MSRB2	0.003340794
GRK7	0.003340203
NINJ2	0.003338271
ATP8B4	0.003336758
CNGB3	0.003334019
NME6	0.003332647
SCGB3A2	0.00333247
MRAP2	0.003332128
LAIR1	0.003329896
CCDC38	0.003329351
PRB3	0.003328486
DEPDC4	0.003327502
SKA1	0.003327435
CYP4F11	0.003325581
CES2	0.003324217
PHF11	0.003323006
FBLIM1	0.003321747
NLRC4	0.003320083
OLFML1	0.003319661
ERP27	0.003319241
ECI2	0.003315696
MRPL21	0.003314957
ASTE1	0.003312467
THYN1	0.003311054
CD84	0.003310751
PCNXL4	0.003305835
MRPL49	0.003305785
CYP3A43	0.003305315
DHRS2	0.003305128
RELT	0.00330288
SMPDL3B	0.003302801
VWA5A	0.003299934
OR5H2	0.00329936
IL1RL2	0.003298532
ATG4C	0.003298324
PGK2	0.003296339
PDPR	0.003296178
CDK18	0.003294597
RPA3	0.003290427
SLC29A3	0.003289149
MACC1	0.003288132
KYNU	0.003287601
SLC26A8	0.003286219
C7orf31	0.00328323
CEP63	0.003275738
NBPF3	0.003274173
SPAG16	0.003270733
ENTPD3	0.003269516
C1orf64	0.003267613
MYO19	0.00326636
CNGA3	0.00326602
GPR108	0.003261745
ARL2BP	0.003259028
EMP3	0.003256817
XYLB	0.003253633
TMOD4	0.003249424
ACSF3	0.003249258
GFER	0.003247056
EGFL7	0.003243274
LY96	0.003240985
SLC37A2	0.003239827
DUPD1	0.003238006
PCYOX1	0.003234991
HRH4	0.003234608
TMEM150B	0.003230143
CTC-260F20.3	0.003228509
HDAC10	0.003227322
SLC35F2	0.003227123
PCDHB10	0.003226501
ANXA1	0.003224398
NLRP2	0.003223013
OR8H1	0.003222848
CCDC148	0.003222427
CYP27A1	0.003221797
TMPRSS11A	0.003221199
MXRA7	0.003221004
NDUFAF6	0.003219753
FASTKD3	0.003218909
PCP2	0.003217448
SLC17A3	0.003216979
C5orf15	0.003215478
AMY2B	0.003215477
UGT1A9	0.003213814
SEPSECS	0.00321361
EAF2	0.003212305
CCDC11	0.00321224
ATPIF1	0.003210842
HIST1H2AA	0.003210036
GRM6	0.003207511
SPANXN2	0.003207315
CHMP2B	0.003206955
SLC44A4	0.003206906
C20orf166	0.003206652
TSPAN16	0.003206097
OAS1	0.003204326
MCOLN3	0.00320392
MMAA	0.003203302
WFDC11	0.003202995
SSUH2	0.003202774
NIPAL1	0.003201212
FHIT	0.003199488
ANXA2R	0.003198563
HRC	0.003198251
TIMM10	0.003197997
OR4L1	0.003196783
PRDM9	0.003194135
CYP2J2	0.003193592
DNAAF1	0.003191585
GPN3	0.003191376
L3HYPDH	0.003190945
OR5L1	0.003190495
PARPBP	0.003188349
ACPT	0.003187628
SRMS	0.003186221
PSTPIP1	0.003185715
CDKL3	0.003184649
KRAS	0.003183955
PCDHA7	0.003183091
HIST1H2BL	0.003182611
KCNK7	0.003181541
ASB2	0.003179912
ZNF705G	0.003179487
XIRP1	0.0031791
ZNF714	0.003175701
CDH17	0.003172623
PCOLCE2	0.003171345
ZNF510	0.003170648
CXorf22	0.003169663
RNASE6	0.003168404
ZNF568	0.003167314
MRPL54	0.003166618
UPP2	0.003165613
SP140	0.003165541
OIT3	0.003162437
SAMD3	0.003161995
APOH	0.003161871
CENPO	0.003160654
TCP11L2	0.003160517
RNF207	0.003160292
SNAPC5	0.003160008
PRSS36	0.003158861
C10orf120	0.003155275
MT1M	0.003154308
ALDH2	0.003154147
PPP1R36	0.003153841
OR8J1	0.003151511
MURC	0.003149778
HEBP1	0.003148785
CCDC28B	0.003148531
FAH	0.003147875
IQUB	0.00314553
ART3	0.00314442
HHIPL2	0.003143618
GRAMD3	0.003143151
PRIMPOL	0.003142293
OR10A2	0.00314111
OXSM	0.003140941
DSC3	0.003139902
ZNF114	0.003137238
EMC10	0.003135221
DNAI1	0.003134406
INHBE	0.003134348
CTU2	0.003133093
FAM216B	0.00313032
OLFML2B	0.003129577
GNRH2	0.003126078
JMJD4	0.003123981
OR6B3	0.003123231
CCDC97	0.003120338
MCM9	0.003119458
KRT32	0.003118119
WDR55	0.003116874
IQCH	0.003115434
RAD1	0.003114635
GPR115	0.003113425
C21orf33	0.003113107
ITPRIPL1	0.003112328
KCNV2	0.003103229
VWA2	0.003100726
AKR1B15	0.003098475
EXD1	0.003095454
SLC35G6	0.003093712
MOCOS	0.003093092
TM4SF4	0.003090721
PDZK1IP1	0.003085861
UGT2B28	0.003085699
MASTL	0.003085238
MALSU1	0.003084717
RWDD3	0.003084539
TBX19	0.003084204
GPR97	0.00308297
MTMR8	0.003081743
SLCO1A2	0.00308122
NSUN6	0.003077925
KIF6	0.003077869
METTL3	0.003077869
GRAMD2	0.003076794
C22orf23	0.00307443
SPDL1	0.003074174
LSM3	0.003072282
SIGLEC11	0.003069842
RCN3	0.003069456
MASP2	0.003065761
FAM154B	0.003064593
THUMPD3	0.003063116
NDUFA13	0.003058493
C7	0.003057413
DCT	0.003056669
AL583828.1	0.003056511
TMEM99	0.003055359
GKN1	0.0030518
MMP3	0.003049024
OR5T2	0.0030489
TEX29	0.003044673
DNAJC12	0.003043225
POLR3F	0.003041263
KRT16	0.003038972
OR5B21	0.003038299
CD247	0.003035538
KIF19	0.003034145
HIST1H4H	0.00303106
RNPEP	0.003029045
MED11	0.003028324
INSC	0.003024111
ZFP2	0.003023154
CEP55	0.003022157
CAPSL	0.00302154
SLC35G5	0.003021448
TNFAIP8L3	0.003011952
ZNF468	0.003010852
GPX1	0.003009447
ELP5	0.003006778
TYRP1	0.003003052
TMEM218	0.003002986
CCDC42	0.003000531
C12orf40	0.002996351
CYB5RL	0.002996144
HSPB1	0.00299473
HELB	0.002993305
KLF17	0.002993197
GDPD3	0.002993154
EVI2A	0.00299238
PRSS35	0.002988248
PRG3	0.002988159
RTN4IP1	0.002987441
BBOX1	0.002986145
ALDH9A1	0.002985916
SLFN11	0.002984288
PPT1	0.002984221
C6orf222	0.002980301
PTCRA	0.002979588
NGDN	0.002978123
RBM23	0.002977893
OR4A16	0.002975644
KLRC1	0.00297507
KRTAP5-2	0.002973953
ZCCHC4	0.002970047
C2orf57	0.002969098
LEAP2	0.002968821
DMP1	0.002968157
ZNF169	0.002964949
NREP	0.002964102
IL1A	0.002962879
RWDD2B	0.002958894
KRTAP12-4	0.002958493
OTOL1	0.002953507
OR10K1	0.002952635
ABCG5	0.002950549
KRTAP12-2	0.002945064
CCDC77	0.002944975
FSCN3	0.002944103
SLC35E3	0.002943748
AQP6	0.002941208
DNAH12	0.002939026
GORAB	0.002938445
SLC25A47	0.002937827
AAMDC	0.002937019
S100A5	0.002935331
CPPED1	0.002933935
OR1A1	0.002932496
SSX3	0.002932474
CD276	0.002929135
PRSS3	0.002928536
GLIPR1	0.002927966
ANXA10	0.002922783
CDK20	0.002922709
CSTA	0.002921403
